,Unnamed: 0,numServices,robots,totalscans,detections,vt_class,entropy,numDigits,urlLength,numParams,hasHttp,hasHttps,bodyLength,numTitles,numImages,numLinks,scriptLength,specialChars,ext,dsr,dse,sscr,sbr,bscr
511,511,7,False,76,10,Malicious,-5.2524211516448425,15,90,0,True,False,298,0,0,0,298,64,de,0,0,4.65625,1.0,0.21476510067114093
512,512,1,False,76,6,Benign,-4.98612109437576,32,138,0,True,False,3240,0,0,0,3240,1123,lim1,3286,366,2.8851291184327694,1.0,0.34660493827160493
513,513,0,False,72,18,Malicious,-4.2886210581343285,0,79,0,False,True,14678,7,2,29,2903,3771,php,2287,269,0.769822328294882,0.197778988963074,0.25691511105055187
514,514,2,False,76,6,Benign,-4.441361765090266,7,115,0,True,False,0,0,0,0,0,0,ru,4041,341,0.0,0.0,0.0
515,515,1,False,71,7,Benign,-4.321103571500288,80,413,8,True,False,5182,8,4,17,4881,1215,in,5178,300,4.017283950617284,0.9419143187958318,0.2344654573523736
516,516,7,False,76,6,Benign,-4.8543813602327415,21,93,0,True,False,84997,8,7,61,81281,31695,to,0,0,2.564473891781038,0.956280809910938,0.3728955139593162
517,517,2,False,71,7,Benign,-4.493523268432939,7,110,0,True,False,43492,8,2,117,31457,13401,org,8240,159,2.3473621371539437,0.7232824427480916,0.30812563230019313
518,518,2,False,76,6,Benign,-4.54525439624417,8,125,0,True,False,76770,2,1,153,70964,23381,com,8144,255,3.0351139814379198,0.9243714992835743,0.30455907255438325
519,519,2,False,71,7,Benign,-4.5102934851595755,13,81,0,True,False,24188,50,61,452,3238,3623,0%20Patch%20Notes%20-%20Forsaken%20Masters,0,0,0.8937344741926581,0.13386803373573672,0.14978501736398214
520,520,1,False,71,7,Benign,-5.131716935798438,29,132,0,True,False,3240,0,0,0,3240,1123,glups,3286,366,2.8851291184327694,1.0,0.34660493827160493
521,521,0,False,71,13,Malicious,-3.6966380020874063,0,37,0,False,True,0,0,0,0,0,0,ml,0,0,0.0,0.0,0.0
522,522,1,False,76,6,Benign,-4.923310353182703,28,171,0,True,False,3240,0,0,0,3240,1123,flac,3286,366,2.8851291184327694,1.0,0.34660493827160493
523,523,2,False,71,7,Benign,-4.099696296175138,4,101,0,True,False,6313,5,19,135,1584,1188,br,0,0,1.3333333333333333,0.25091081894503403,0.18818311420877554
524,524,1,False,76,12,Malicious,-4.043057694064253,0,34,0,False,True,0,0,0,0,0,0,com,1041,54,0.0,0.0,0.0
525,525,4,False,71,8,Benign,-4.055025246485997,0,31,0,True,False,0,0,0,0,0,0,ly,0,0,0.0,0.0,0.0
526,526,2,False,71,13,Malicious,-4.394753587878749,6,51,0,False,True,57896,4,1,51,13882,13822,com,6520,54,1.004340905802344,0.23977476855050436,0.23873842752521762
527,527,8,False,76,6,Benign,-4.306266846163221,8,357,0,True,False,146911,12,8,173,60300,31426,com,9397,3385,1.9187933558200216,0.4104525869403925,0.21391182416565133
528,528,2,False,76,5,Benign,-4.090447024691127,0,88,0,True,False,15239,2,1,4,7945,3853,html,3467,550,2.0620295873345444,0.5213596692696371,0.25283811273705625
529,529,0,False,77,17,Malicious,-4.225185279715573,0,42,0,False,True,0,0,0,0,0,0,php,0,0,0.0,0.0,0.0
530,530,8,False,71,7,Benign,-4.723742658521681,8,113,1,True,False,30551,25,117,153,15613,8288,com,5558,650,1.883807915057915,0.5110471015678701,0.27128408235409646
531,531,2,False,76,5,Benign,-4.6301213244425306,14,96,5,True,False,0,0,0,0,0,0,php?name1st=%E3%81%9B&all=1&all2=1&all3=1&all4=1&p=11,5091,1848,0.0,0.0,0.0
532,532,12,False,71,7,Benign,-4.6207166465720535,14,104,0,True,False,24263,23,10,142,13041,6269,start,4285,97,2.0802360823097783,0.5374850595557021,0.25837695256151344
533,533,2,False,76,6,Benign,-4.305436220718996,6,118,0,True,False,10060,1,3,58,8843,2991,htm,0,0,2.956536275493146,0.8790258449304175,0.2973161033797217
534,534,2,False,76,5,Benign,-4.395774831779098,0,108,1,True,False,55958,39,29,1076,19545,13611,net,7568,102,1.435970905884946,0.34927981700561134,0.24323599842739196
535,535,0,False,0,0,Benign,-4.737461283819794,0,69,0,False,True,0,0,0,0,0,0,php?pid=zOhGLQ,84,281,0.0,0.0,0.0
536,536,11,False,71,10,Malicious,-4.435491334322247,5,77,0,True,False,544,1,0,0,0,87,html,1165,1025,0.0,0.0,0.15992647058823528
537,537,5,False,71,7,Benign,-4.251697973761462,6,122,0,True,False,965,2,0,0,0,200,html,0,0,0.0,0.0,0.20725388601036268
538,538,2,False,76,5,Benign,-4.378795221324113,20,87,0,True,False,14714,0,2,10,3353,3425,com,2645,276,0.978978102189781,0.22787821122740248,0.23277151012641023
539,539,0,False,0,0,Benign,-4.6003943030144105,64,125,0,False,True,0,0,0,0,0,0,com,97,268,0.0,0.0,0.0
540,540,0,False,77,14,Malicious,-4.331976694984912,3,33,0,False,True,0,0,0,0,0,0,com,86,279,0.0,0.0,0.0
541,541,0,False,71,16,Malicious,-5.1471132616107615,20,203,2,False,True,0,0,0,0,0,0,php?dist=deektab&id=15&titulo=Fditadeida-Eltdica-Eem-lea---Aid-Fdyed-Bhilca-Eade-Ifax-BH7L-Bdeta-cam-Timed-561v,0,0,0.0,0.0,0.0
542,542,1,False,77,18,Malicious,-4.184633185441314,1,83,0,True,False,0,0,0,0,0,0,com,0,0,0.0,0.0,0.0
543,543,0,False,0,0,Benign,-5.220164842408094,35,254,0,False,True,0,0,0,0,0,0,com,111,254,0.0,0.0,0.0
544,544,500,False,76,10,Malicious,-5.937829628242378,93,536,0,False,True,64,1,0,0,0,11,net,4025,357,0.0,0.0,0.171875
545,545,19,False,76,7,Benign,-3.498950192604983,131,398,0,True,False,2643,2,3,17,2396,840,net,2595,326,2.8523809523809525,0.9065455921301552,0.3178206583427923
546,546,0,False,77,15,Malicious,-4.312147435537669,1,128,0,True,False,0,0,0,0,0,0,online,915,180,0.0,0.0,0.0
547,547,17,False,76,13,Malicious,-4.198603750787607,0,38,1,True,False,186,1,0,0,0,31,php,0,0,0.0,0.0,0.16666666666666666
548,548,2,False,76,5,Benign,-4.495622050355287,7,98,0,True,False,13913,6,7,123,10314,3808,com,9052,443,2.7085084033613445,0.7413210666283332,0.27370085531517285
549,549,2,False,76,5,Benign,-4.6331926859789885,8,147,2,True,False,21982,8,4,59,20039,6239,pe,0,0,3.211892931559545,0.9116094986807388,0.2838231280138295
